AssetManager,TampRIAPlatform,SponsorFirm,SponsorFirmId,AdvisoryPlatform,SmaStrategy,MorningstarStrategyId,SmaProductType,MorningstarClass,MorningstarClassId,ManagerClass,TotalAccounts,1Q 2016 a,1Q 2016 g,1Q 2016 r,1Q 2016 n,1Q 2016 d,2Q 2016 a,2Q 2016 g,2Q 2016 r,2Q 2016 n,2Q 2016 d,3Q 2016 a,3Q 2016 g,3Q 2016 r,3Q 2016 n,3Q 2016 d,4Q 2016 a,4Q 2016 g,4Q 2016 r,4Q 2016 n,4Q 2016 d,1Q 2017 a,1Q 2017 g,1Q 2017 r,1Q 2017 n,1Q 2017 d,2Q 2017 a,2Q 2017 g,2Q 2017 r,2Q 2017 n,2Q 2017 d,3Q 2017 a,3Q 2017 g,3Q 2017 r,3Q 2017 n,3Q 2017 d,4Q 2017 a,4Q 2017 g,4Q 2017 r,4Q 2017 n,4Q 2017 d,1Q 2018 a,1Q 2018 g,1Q 2018 r,1Q 2018 n,1Q 2018 d
,LPL Independent Advisor Services,LPL Independent Advisor Services,N/A,LPL/Manager Access Select/Long (National) Muni,Long Municipal,SAUSA001R45,Traditional,Muni National Long,ML,Tax Free Fixed Income,24,42.5,0.5,-0.1,0.4,N/A,41.8,0.2,0,0.1,N/A,49.5,2.8,-1.2,1.6,N/A,50.1,0.9,-0.1,0.9,N/A,51.9,4.8,-3.3,1.5,N/A,55.9,0.1,-0.2,-0.1,N/A,58.8,1.5,-0.6,1,N/A,59.1,0,-0.6,-0.6,N/A,56,0.8,-1.9,-1.1,N/A
,LPL Independent Advisor Services,LPL Independent Advisor Services,N/A,LPL/Manager Select/Long (National) Muni,Long Municipal,SAUSA001R46,Traditional,Muni National Long,ML,Tax Free Fixed Income,45,147.7,0.6,-1.1,-0.5,N/A,150.7,0.6,-0.9,-0.3,N/A,149.5,0.2,-1.6,-1.4,N/A,141.3,1.5,-1.5,0,N/A,140.5,0.4,-1.7,-1.3,N/A,140.5,1.1,-1.7,-0.6,N/A,141,0,-1,-1,N/A,146.3,4.1,-0.8,3.3,N/A,151.4,4.2,-1,3.3,N/A
,LPL Independent Advisor Services,LPL Institution Services,N/A,LPL/Manager Select/Long (National) Muni,Long Municipal,SAUSA001R47,Traditional,Muni National Long,ML,Tax Free Fixed Income,5,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,3.2,1.2,-0.1,1.1,N/A,4.7,0.3,0,0.3,N/A
,LPL Independent Advisor Services,LPL RIA Services,N/A,LPL/Manager Access Select/Long (National) Muni,Long Municipal,SAUSA001R48,Traditional,Muni National Long,ML,Tax Free Fixed Income,7,17.8,0,0,0,N/A,18.2,0,0,0,N/A,15.8,0,-2.2,-2.2,N/A,11,0,0,0,N/A,10.4,0,0,0,N/A,10.5,0,0,0,N/A,10.7,0,0,0,N/A,10.7,0,0,0,N/A,10.5,0,0,0,N/A
,Merrill Lynch,Merrill Lynch,N/A,Merrill Lynch/Strategic Portfolio Advisor (SPA)/Long (National) Muni,Long Municipal,SAUSA001R49,Dual Contract,Muni National Long,ML,Tax Free Fixed Income,3,35.6,0,0,0,N/A,36.4,0,0,0,N/A,37.3,0.5,0,0.5,N/A,36.8,0,0,0,N/A,36.9,0,0,0,N/A,37.6,0,0,0,N/A,37.9,0,-0.2,-0.2,N/A,37.8,0,0,0,N/A,37.4,0,0,0,N/A
,Merrill Lynch,Merrill Lynch,N/A,Merrill Lynch/Consults/Long (National) Muni,Long Municipal,SAUSA001R50,Traditional,Muni National Long,ML,Tax Free Fixed Income,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.4,0.4,0,0.4,N/A
,Merrill Lynch,Merrill Lynch,N/A,Merrill Lynch/MAA Consults/Long (National) Muni,Long Municipal,SAUSA001R51,Traditional,Muni National Long,ML,Tax Free Fixed Income,120,257.1,1.5,-37.3,-35.8,N/A,94.8,0.4,-0.6,-0.2,N/A,92.9,0,-0.5,-0.5,N/A,84.7,0,-1.5,-1.4,N/A,82.9,0,-0.5,-0.4,N/A,66,0.1,-6.8,-6.7,N/A,66.3,1.1,-0.1,1,N/A,65.8,0,-0.2,-0.1,N/A,55.3,0,-1.4,-1.4,N/A
,Merrill Lynch,Merrill Lynch,N/A,Merrill Lynch/UMA/IAP/Long (National) Muni,Long Municipal,SAUSA001R52,Traditional,Muni National Long,ML,Tax Free Fixed Income,2609,6284.1,94.4,-56.8,37.7,N/A,6700.2,96.8,-61.9,34.9,N/A,6910.9,89.6,-54.4,35.2,N/A,6580,52.3,-71.6,-19.3,N/A,6410.1,48.8,-93.8,-45,N/A,6469,45.5,-64.3,-18.7,N/A,6544.9,76.5,-69,7.5,N/A,6545.7,53.9,-81.4,-27.6,N/A,6421.9,80.7,-82.4,-1.7,N/A
,Merrill Lynch,Merrill Lynch,N/A,Merrill Lynch/US Trust/Long (National) Muni,Long Municipal,SAUSA001R53,Traditional,Muni National Long,ML,Tax Free Fixed Income,6,12.8,0,-0.1,-0.1,N/A,13,0,0,0,N/A,13.2,0.2,0,0.2,N/A,13.9,0.5,0,0.4,N/A,14.2,0,-0.1,-0.1,N/A,14.3,0,-0.1,-0.1,N/A,15.2,0.4,0,0.4,N/A,15.6,0.1,-0.1,0,N/A,16.1,0.2,0,0.2,N/A
,Morgan Stanley Wealth Management,Citigroup Global Markets Inc,N/A,CITI/Consulting & Evaluation Services/Long (National) Muni,Long Municipal,SAUSA001R54,Dual Contract,Muni National Long,ML,Tax Free Fixed Income,2,4.9,0,0,0,N/A,5,0,0,0,N/A,4.9,0.4,-0.1,0.3,N/A,4.6,0,0,0,N/A,4.6,0,0,0,N/A,4.7,0.4,0,0.4,N/A,4.7,0,0,0,N/A,4.7,0,0,0,N/A,4.6,0,0,0,N/A
,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,N/A,Morgan Stanley/CES(DC)/Long (National) Muni,Long Municipal,SAUSA001R55,Dual Contract,Muni National Long,ML,Tax Free Fixed Income,69,218.4,0,-0.7,-0.6,N/A,214.9,1.8,-4.1,-2.3,N/A,220.8,2.1,-0.7,1.4,N/A,210.1,1.9,-1.1,0.9,N/A,218.8,9.4,-0.8,8.6,N/A,236.7,1.7,-2.3,-0.6,N/A,226.5,2.2,-7,-4.8,N/A,230.1,1.7,-1.2,0.4,N/A,234.3,7.3,-2.2,5.1,N/A
,Morgan Stanley Wealth Management,Citigroup Global Markets Inc,N/A,CITI/Managed Account Program/Long (National) Muni,Long Municipal,SAUSA001R56,Traditional,Muni National Long,ML,Tax Free Fixed Income,26,95.1,1,-0.4,0.6,N/A,97.9,0.5,-0.3,0.2,N/A,100.7,1.1,-0.3,0.8,N/A,102.6,2.7,-0.3,2.4,N/A,102.9,0.1,-1.4,-1.4,N/A,104.6,1.3,-0.4,0.9,N/A,106.9,0.8,-1.3,-0.5,N/A,109.7,1,-0.5,0.5,N/A,112.9,1.7,-1.2,0.5,N/A
,Morgan Stanley Wealth Management,Citigroup Global Markets Inc,N/A,Lockwood/Managed Account Command/Long (National) Muni,Long Municipal,SAUSA001R57,Traditional,Muni National Long,ML,Tax Free Fixed Income,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.6,0.3,0,0.3,N/A,(null),(null),(null),(null),N/A
,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,N/A,Morgan Stanley/Select UMA/Long (National) Muni,Long Municipal,SAUSA001R58,Traditional,Muni National Long,ML,Tax Free Fixed Income,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.7,0,-0.7,-0.7,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A
,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,N/A,Morgan Stanley/Fiduciary Services/Long (National) Muni,Long Municipal,SAUSA001R59,Traditional,Muni National Long,ML,Tax Free Fixed Income,425,1033.5,2.8,-14.3,-11.5,N/A,1040.5,4.1,-5.5,-1.3,N/A,1035.4,2.2,-11.4,-9.2,N/A,331.2,1.1,-3,-2,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,2.9,1.2,0,1.2,N/A
,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,N/A,Morgan Stanley/Select UMA/Long (National) Muni,Long Municipal,SAUSA001R60,Traditional,Muni National Long,ML,Tax Free Fixed Income,486,57.6,16.7,-3.4,13.3,N/A,112.6,17.8,-1.9,15.9,N/A,138.5,7,-3.2,3.8,N/A,768.5,17.8,-30.1,-12.3,N/A,1046.5,14.1,-25.2,-11.1,N/A,1065.1,13.4,-9.2,4.2,N/A,1081.5,13.8,-11.5,2.2,N/A,1074.2,22.7,-28.8,-6.1,N/A,1041.1,8.6,-22.6,-14,N/A
,Raymond James & Associates Inc.,Raymond James & Associates Inc.,N/A,Raymond James/Consulting Services/Long (National) Muni,Long Municipal,SAUSA001R61,Traditional,Muni National Long,ML,Tax Free Fixed Income,146,349.5,1.6,-1,0.6,N/A,364.3,4.3,-1.4,2.9,N/A,372.9,2.6,-0.6,2,N/A,363.2,3.9,-1.9,2,N/A,375,10.2,-3,7.2,N/A,389.2,1.2,-5.2,-4,N/A,375.8,2,-6.4,-4.5,N/A,379.4,5.1,-2.1,3.1,N/A,382.6,5,-1.8,3.2,N/A
,Raymond James & Associates Inc.,Raymond James Financial Services,N/A,Raymond James/Consulting Services/Long (National) Muni,Long Municipal,SAUSA001R62,Traditional,Muni National Long,ML,Tax Free Fixed Income,104,160.1,4.2,-0.9,3.3,N/A,172,1.4,-0.8,0.6,N/A,184.7,3.8,-1.1,2.6,N/A,177.6,0.8,-1.6,-0.7,N/A,176.7,1.9,-3.7,-1.8,N/A,179.7,11.2,-3.6,7.6,N/A,198.9,1.6,-2,-0.4,N/A,197.5,4.3,-3.3,1,N/A,204.5,3.5,-3,0.4,N/A
,Raymond James & Associates Inc.,Raymond James & Associates Inc.,N/A,Raymond James/Consulting Services/Long (National) Muni,Long Municipal,SAUSA001R63,Traditional,Muni National Long,ML,Tax Free Fixed Income,1,1.6,0,0,0,N/A,1.7,0,0,0,N/A,1.7,0,0,0,N/A,1.6,0,0,0,N/A,2.6,0.5,0,0.4,N/A,3.3,0,0,0,N/A,3.3,0,-0.1,0,N/A,3.2,0,0,0,N/A,3.1,0,0,0,N/A
,RBC Capital Markets,RBC Capital Markets,N/A,RBC Dain/Managed Account Program/Long (National) Muni,Long Municipal,SAUSA001R64,Dual Contract,Muni National Long,ML,Tax Free Fixed Income,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,2.7,0,-2.8,-2.8,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A
,RBC Capital Markets,RBC Capital Markets,N/A,RBC Dain/Managed Account Program/Long (National) Muni,Long Municipal,SAUSA001R65,Dual Contract,Muni National Long,ML,Tax Free Fixed Income,9,31.7,2.2,0,2.2,N/A,38.1,1.5,-0.1,1.4,N/A,32.6,0.9,0,0.9,N/A,31,0,-0.8,-0.8,N/A,30.2,0,0,0,N/A,30.6,0,-0.1,-0.1,N/A,31.8,0.4,0,0.3,N/A,34.8,1.2,0,1.2,N/A,35.1,0,-0.1,-0.1,N/A
,"State Street Global Advisors Funds Distributors, LLC","State Street Global Advisors Funds Distributors, LLC",N/A,State Street Bank/State Street/Long (National) Muni,Long Municipal,SAUSA001R66,Dual Contract,Muni National Long,ML,Tax Free Fixed Income,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.6,0,-0.6,-0.6,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A
,Stifel Nicolaus & Company,Stifel Nicolaus & Company,N/A,Stifel Nicolaus/Horizon/Long (National) Muni,Long Municipal,SAUSA001R67,Dual Contract,Muni National Long,ML,Tax Free Fixed Income,3,34.6,0,-0.1,-0.1,N/A,35.3,0,0,0,N/A,35.6,0,-0.1,-0.1,N/A,34,0,-0.1,-0.1,N/A,33.9,0,0,0,N/A,34.6,0,-0.1,-0.1,N/A,35,0,0,0,N/A,35.1,0,-0.1,-0.1,N/A,34.5,0,0,0,N/A
,Stifel Nicolaus & Company,Stifel Nicolaus & Company,N/A,Stifel Nicolaus/Opportunity/Long (National) Muni,Long Municipal,SAUSA001R68,Traditional,Muni National Long,ML,Tax Free Fixed Income,24,44.6,0,-0.1,-0.1,N/A,45.7,1,-0.7,0.4,N/A,49.1,1.3,-0.5,0.8,N/A,50.5,1.7,-0.1,1.6,N/A,40.9,0.5,-3.8,-3.3,N/A,42,0.4,-0.1,0.3,N/A,42.6,0.1,-0.5,-0.4,N/A,38.4,0.6,-2.6,-2,N/A,36,0.5,-0.1,0.4,N/A
,TD Ameritrade,TD Ameritrade,N/A,TD Ameritrade/Separate Account Exchange Program(DC)/Long (National) Muni,Long Municipal,SAUSA001R69,Dual Contract,Muni National Long,ML,Tax Free Fixed Income,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,3,1,0,1,N/A,(null),(null),(null),(null),N/A,3.2,0,0,0,N/A,3.2,0,0,0,N/A,3.1,0,0,0,N/A
,TD Ameritrade,TD Ameritrade,N/A,TD Ameritrade/Separate Account Exchange Program(DC)/Long (National) Muni,Long Municipal,SAUSA001R70,Dual Contract,Muni National Long,ML,Tax Free Fixed Income,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,1.1,1.1,0,1.1,N/A,3.1,0.1,-0.1,0,N/A,3.1,0.1,-0.1,0,N/A,3,0.1,-0.1,-0.1,N/A,2.8,0.1,-0.1,-0.1,N/A,2.5,0,-0.2,-0.1,N/A,2.3,0,0,0,N/A
,UBS Financial Services Inc.,UBS Financial Services Inc.,N/A,UBS/Managed Account Consulting/Long (National) Muni,Long Municipal,SAUSA001R71,Dual Contract,Muni National Long,ML,Tax Free Fixed Income,207,721.7,10.4,-2.1,8.3,N/A,797.9,24.5,-4.6,19.9,N/A,852.1,14.7,-6,8.7,N/A,825.3,10.5,-7.3,3.2,N/A,908.9,22.4,-5.1,17.4,N/A,929.9,6,-11,-5,N/A,836.4,5.8,-8.7,-2.9,N/A,943.5,11.3,-3.3,8,N/A,965.6,18.4,-6.3,12.1,N/A
,UBS Financial Services Inc.,UBS Financial Services Inc.,N/A,Merrill Lynch/Consults/Long (National) Muni,Long Municipal,SAUSA001R72,Traditional,Muni National Long,ML,Tax Free Fixed Income,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,1.5,1.6,0,1.6,N/A
,UBS Financial Services Inc.,UBS Financial Services Inc.,N/A,UBS/Access/Long (National) Muni,Long Municipal,SAUSA001R73,Traditional,Muni National Long,ML,Tax Free Fixed Income,264,500.9,9,-6.1,3,N/A,521.6,9.7,-3.5,6.2,N/A,540.6,8.8,-6.6,2.2,N/A,522.7,9.2,-7.2,2,N/A,516.2,4.7,-6.4,-1.6,N/A,507,5,-17.3,-12.3,N/A,503.2,5,-3.4,1.6,N/A,501.2,11.3,-8.5,2.9,N/A,546.8,27.8,-10.7,17.1,N/A
,UBS Financial Services Inc.,UBS Financial Services Inc.,N/A,UBS/SWP/Long (National) Muni,Long Municipal,SAUSA001R74,Traditional,Muni National Long,ML,Tax Free Fixed Income,70,106,0.7,-4,-3.3,N/A,105.3,1.3,-0.7,0.6,N/A,105.2,0.4,-1.2,-0.9,N/A,95,1,-2.2,-1.2,N/A,99.9,3.1,-1.1,2.1,N/A,100,0.6,-3.1,-2.5,N/A,94.8,1,-3.7,-2.7,N/A,95,2.1,-1.4,0.7,N/A,94.9,3.9,-0.8,3.1,N/A
,Wells Fargo Advisors PCG,Wells Fargo Advisors PCG,N/A,Wells Fargo Advisors/Masters/Long (National) Muni,Long Municipal,SAUSA001R75,Traditional,Muni National Long,ML,Tax Free Fixed Income,38,151.7,0,0,0,N/A,(null),(null),(null),(null),N/A,142.2,0,-6.6,-6.6,N/A,128.3,0.3,-1.2,-0.9,N/A,(null),(null),(null),(null),N/A,124.5,0,0,0,N/A,127,0,0,0,N/A,126.8,0,-0.3,-0.3,N/A,124.6,0,-0.3,-0.3,N/A
,Wells Fargo Advisors PCG,Wells Fargo Advisors PCG,N/A,Wells Fargo Advisors/DMA/Long (National) Muni,Long Municipal,SAUSA001R76,Traditional,Muni National Long,ML,Tax Free Fixed Income,22,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,47.2,0,0,0,N/A,52.9,0.2,-0.2,0,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A
,Wells Fargo Advisors PCG,Wells Fargo Advisors PCG,N/A,Wells Fargo Advisors/Masters/Long (National) Muni,Long Municipal,SAUSA001R77,Traditional,Muni National Long,ML,Tax Free Fixed Income,190,637.5,0.9,-3.6,-2.7,N/A,662.9,6.9,-12.3,-5.1,N/A,651.1,0.9,-1.5,-0.6,N/A,614.4,0,-0.9,-0.9,N/A,588.9,0.6,-3.3,-2.7,N/A,572.2,9.9,-12,-2.4,N/A,574.9,0.3,-2.7,-2.7,N/A,570.8,0.3,-4.5,-4.2,N/A,554.5,0,-0.6,-0.6,N/A
,Wells Fargo Advisors PCG,Wells Fargo Advisors PCG,N/A,Wells Fargo Advisors/Masters/Long (National) Muni,Long Municipal,SAUSA001R78,Traditional,Muni National Long,ML,Tax Free Fixed Income,71,162.2,0,0,0,N/A,166.8,0,0,0,N/A,174.8,0,-0.8,-0.8,N/A,164.5,0,0,0,N/A,158.8,0,0,0,N/A,160.3,0,-0.2,-0.2,N/A,158.8,0,0,0,N/A,160.2,0,0,0,N/A,161.3,0,-2.6,-2.6,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/Private Advisory Network/Long (National) Muni,Long Municipal,SAUSA001R79,Dual Contract,Muni National Long,ML,Tax Free Fixed Income,2,5.3,0,-0.1,-0.1,N/A,5.3,0,0,0,N/A,5.3,0,0,0,N/A,5,0,0,0,N/A,5,0,0,0,N/A,5,0,0,0,N/A,5,0,0,0,N/A,5,0,0,0,N/A,4.9,0,0,0,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/Private Advisory Network/Long (National) Muni,Long Municipal,SAUSA001R80,Dual Contract,Muni National Long,ML,Tax Free Fixed Income,8,26.9,0,0,0,N/A,24.1,0,0,0,N/A,24.3,1.2,0,1.1,N/A,22.1,0.4,-1.3,-0.9,N/A,19.9,1.2,-0.2,1,N/A,20,0,-0.1,-0.1,N/A,20.3,0,0,0,N/A,20.4,0,0,0,N/A,20.1,0,0,0,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/Private Advisory Network/Long (National) Muni,Long Municipal,SAUSA001R81,Dual Contract,Muni National Long,ML,Tax Free Fixed Income,2,7.8,1,0,1,N/A,9,0.5,0,0.5,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,8.4,0,-0.5,-0.5,N/A,(null),(null),(null),(null),N/A,9.9,1.8,0,1.8,N/A,28.2,7.5,0,7.4,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/DMA/Long (National) Muni,Long Municipal,SAUSA001R82,Traditional,Muni National Long,ML,Tax Free Fixed Income,1,0.5,0.1,-0.1,0,N/A,0.5,0,0,0,N/A,0.4,0,-0.1,-0.1,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/Masters/Long (National) Muni,Long Municipal,SAUSA001R83,Traditional,Muni National Long,ML,Tax Free Fixed Income,2,0.8,0,0,0,N/A,0.8,0,0,0,N/A,0.8,0,0,0,N/A,0.8,0,0,0,N/A,0.8,0,0,0,N/A,0.8,0,0,0,N/A,0.8,0,0,0,N/A,0.8,0,0,0,N/A,2.7,0.3,-0.3,0,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/Masters/Long (National) Muni,Long Municipal,SAUSA001R84,Traditional,Muni National Long,ML,Tax Free Fixed Income,3,3.8,0,0,0,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,3.7,0,0,0,N/A,3.9,0,0,0,N/A,(null),(null),(null),(null),N/A,4,0.5,-0.1,0.4,N/A,(null),(null),(null),(null),N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/Masters/Long (National) Muni,Long Municipal,SAUSA001R85,Traditional,Muni National Long,ML,Tax Free Fixed Income,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.5,0.5,0,0.5,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/DMA/Long (National) Muni,Long Municipal,SAUSA001R86,Traditional,Muni National Long,ML,Tax Free Fixed Income,1,0.7,0.7,-0.7,0,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/DMA/Long (National) Muni,Long Municipal,SAUSA001R87,Traditional,Muni National Long,ML,Tax Free Fixed Income,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.6,0.6,0,0.6,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/Masters/Long (National) Muni,Long Municipal,SAUSA001R88,Traditional,Muni National Long,ML,Tax Free Fixed Income,38,151.7,1.5,-4.5,-3,N/A,153.5,1.5,-1.5,0,N/A,142.2,6.6,-20.4,-13.5,N/A,128.3,0.3,-0.9,-0.6,N/A,126,0.3,-5.4,-5.1,N/A,124.5,3,-3.3,-0.6,N/A,127,2.1,-2.4,-0.3,N/A,126.8,1.5,-1.2,0.3,N/A,124.6,0,-2.7,-2.7,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/DMA/Long (National) Muni,Long Municipal,SAUSA001R89,Traditional,Muni National Long,ML,Tax Free Fixed Income,23,27.3,2.7,-1.2,1.5,N/A,33.7,0.6,-0.1,0.5,N/A,47.9,0.8,-1.4,-0.6,N/A,46.2,2.8,-2.4,0.4,N/A,47.2,1.4,-0.8,0.8,N/A,52.9,3.8,-1.2,2.6,N/A,58.5,4.2,-0.2,4,N/A,58.2,1.8,-1,0.8,N/A,59.7,0.8,-1,-0.2,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/Masters/Long (National) Muni,Long Municipal,SAUSA001R90,Traditional,Muni National Long,ML,Tax Free Fixed Income,190,637.5,38.1,-3.9,33.9,N/A,662.9,8.4,-13.8,-5.4,N/A,651.1,14.7,-30,-15.3,N/A,614.4,21,-20.1,0.9,N/A,588.9,9.6,-47.1,-37.5,N/A,572.2,8.1,-27.9,-19.8,N/A,574.9,5.7,-12.9,-7.5,N/A,570.8,5.7,-8.1,-2.4,N/A,554.5,6,-17.4,-11.1,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/DMA/Long (National) Muni,Long Municipal,SAUSA001R91,Traditional,Muni National Long,ML,Tax Free Fixed Income,26,36.6,0.5,-2.5,-2,N/A,41.9,3.3,-0.3,3,N/A,42.8,0,0,0,N/A,40.1,0,-2,-1.9,N/A,38,0.9,-0.5,0.5,N/A,39.4,0,-0.4,-0.4,N/A,38.5,0,-0.6,-0.6,N/A,37.3,0.6,-0.3,0.3,N/A,45.6,2.1,-1,1.1,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/Masters/Long (National) Muni,Long Municipal,SAUSA001R92,Traditional,Muni National Long,ML,Tax Free Fixed Income,71,162.2,1.8,-14.4,-12.6,N/A,166.8,9.6,-9.8,-0.4,N/A,174.8,4.4,-2.2,2.2,N/A,164.5,3.2,-2.6,0.6,N/A,158.8,1.2,-8.4,-7.2,N/A,160.3,6.4,-6,0.4,N/A,158.8,0,-1.8,-1.8,N/A,160.2,2.4,-1.4,1,N/A,161.3,4.2,-3.4,0.8,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/Masters/Long (National) Muni,Long Municipal,SAUSA001R93,Traditional,Muni National Long,ML,Tax Free Fixed Income,1,1.8,0,0,0,N/A,1.8,0,0,0,N/A,1.8,0,0,0,N/A,1.7,0,0,0,N/A,1.7,0,0,0,N/A,1.7,0,0,0,N/A,1.7,0,0,0,N/A,1.7,0,0,0,N/A,1.6,0,0,0,N/A
,"Wells Fargo Clearing Services, LLC","Wells Fargo Clearing Services, LLC",N/A,Wells Fargo Advisors/Masters/Long (National) Muni,Long Municipal,SAUSA001R94,Traditional,Muni National Long,ML,Tax Free Fixed Income,37,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,128.3,0,0,0,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,126.8,0,0,0,N/A,(null),(null),(null),(null),N/A
,"Wells Fargo Clearing Services, LLC","Wells Fargo Clearing Services, LLC",N/A,Wells Fargo Advisors/Masters/Long (National) Muni,Long Municipal,SAUSA001R95,Traditional,Muni National Long,ML,Tax Free Fixed Income,190,637.5,0,0,0,N/A,662.9,0,0,0,N/A,651.1,0,0,0,N/A,614.4,0,-0.6,-0.6,N/A,588.9,0,0,0,N/A,572.2,0,0,0,N/A,574.9,0,0,0,N/A,570.8,0,-0.3,-0.3,N/A,554.5,0,-4.2,-4.2,N/A
