"	FlowDate		SponsorFirm	SponsorFirmId	SmaStrategy		SmaProductType	SmaProductTypeCode		MorningstarStrategyId		Assets",,,
"NWQBAL	Q3-2017                          	NWQ	""Wells Fargo Advisors Financial Network"," LLC""	11025	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.811",,
"NWQBAL	Q3-2016                          	NWQ	""Wells Fargo Advisors Financial Network"," LLC""	11025	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.0843",,
"NWQBAL	Q4-2017                          	NWQ	""Wells Fargo Advisors Financial Network"," LLC""	11025	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	20.3651",,
"NWQBAL	Q4-2016                          	NWQ	""Wells Fargo Advisors Financial Network"," LLC""	11025	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.1091",,
"NWQBAL	Q1-2016                          	NWQ	""Prospera Financial Services"," Inc.""	10740	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.3091",,
"NWQBAL	Q1-2017                          	NWQ	""Prospera Financial Services"," Inc.""	10740	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.314",,
"NWQBAL	Q1-2018                          	NWQ	""Prospera Financial Services"," Inc.""	10740	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.3008",,
"NWQBAL	Q2-2016                          	NWQ	""Prospera Financial Services"," Inc.""	10740	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.3134",,
"NWQBAL	Q2-2017                          	NWQ	""Prospera Financial Services"," Inc.""	10740	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.3196",,
"NWQBAL	Q3-2016                          	NWQ	""Prospera Financial Services"," Inc.""	10740	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.3209",,
"NWQBAL	Q3-2017                          	NWQ	""Prospera Financial Services"," Inc.""	10740	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0242",,
"NWQBAL	Q4-2016                          	NWQ	""Prospera Financial Services"," Inc.""	10740	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0228",,
"NWQBAL	Q3-2017                          	NWQ	""Prospera Financial Services"," Inc.""	10740	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.302",,
"NWQBAL	Q4-2017                          	NWQ	""Prospera Financial Services"," Inc.""	10740	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.3093",,
"NWQBAL	Q4-2016                          	NWQ	""Prospera Financial Services"," Inc.""	10740	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.3086",,
"NWQBAL	Q1-2016                          	NWQ	Royal Securities Co.	10702	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2603",,,
"NWQBAL	Q1-2016                          	NWQ	Royal Securities Co.	10702	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0008",,,
"NWQBAL	Q1-2017                          	NWQ	Royal Securities Co.	10702	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2721",,,
"NWQBAL	Q1-2017                          	NWQ	Royal Securities Co.	10702	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0012",,,
"NWQBAL	Q1-2018                          	NWQ	Royal Securities Co.	10702	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2689",,,
"NWQBAL	Q1-2018                          	NWQ	Royal Securities Co.	10702	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0012",,,
"NWQBAL	Q2-2017                          	NWQ	Royal Securities Co.	10702	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0012",,,
"NWQBAL	Q2-2016                          	NWQ	Royal Securities Co.	10702	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2627",,,
"NWQBAL	Q2-2017                          	NWQ	Royal Securities Co.	10702	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2755",,,
"NWQBAL	Q2-2016                          	NWQ	Royal Securities Co.	10702	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0012",,,
"NWQBAL	Q2-2018                          	NWQ	Royal Securities Co.	10702	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0008",,,
"NWQBAL	Q3-2016                          	NWQ	Royal Securities Co.	10702	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2677",,,
"NWQBAL	Q3-2016                          	NWQ	Royal Securities Co.	10702	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0016",,,
"NWQBAL	Q3-2017                          	NWQ	Royal Securities Co.	10702	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0074",,,
"NWQBAL	Q4-2016                          	NWQ	Royal Securities Co.	10702	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0071",,,
"NWQBAL	Q4-2016                          	NWQ	Royal Securities Co.	10702	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2684",,,
"NWQBAL	Q4-2017                          	NWQ	Royal Securities Co.	10702	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0012",,,
"NWQBAL	Q3-2017                          	NWQ	Royal Securities Co.	10702	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2737",,,
"NWQBAL	Q4-2017                          	NWQ	Royal Securities Co.	10702	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2777",,,
"NWQBAL	Q1-2016                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	150.585",,
"NWQBAL	Q1-2016                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-9.6355",,
"NWQBAL	Q1-2016                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	4.3105",,
"NWQBAL	Q1-2017                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-5.912",,
"NWQBAL	Q1-2017                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	1.9937",,
"NWQBAL	Q1-2017                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	159.4034",,
"NWQBAL	Q2-2016                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	5.9833",,
"NWQBAL	Q1-2018                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-8.1037",,
"NWQBAL	Q1-2018                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	135.4194",,
"NWQBAL	Q1-2018                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.6237",,
"NWQBAL	Q2-2016                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	159.3901",,
"NWQBAL	Q2-2017                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	3.239",,
"NWQBAL	Q2-2018                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-7.7552",,
"NWQBAL	Q3-2016                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	159.3394",,
"NWQBAL	Q2-2017                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	159.4513",,
"NWQBAL	Q3-2016                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-55.2437",,
"NWQBAL	Q3-2016                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	4.9719",,
"NWQBAL	Q2-2016                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-6.9018",,
"NWQBAL	Q3-2017                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	149.3625",,
"NWQBAL	Q2-2017                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-5.7869",,
"NWQBAL	Q4-2016                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-6.0603",,
"NWQBAL	Q4-2017                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-5.9706",,
"NWQBAL	Q2-2018                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	2.015",,
"NWQBAL	Q3-2017                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.4594",,
"NWQBAL	Q3-2017                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-8.7258",,
"NWQBAL	Q4-2017                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	2.746",,
"NWQBAL	Q4-2016                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	1.0976",,
"NWQBAL	Q4-2017                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	148.2865",,
"NWQBAL	Q4-2016                          	NWQ	""UBS Financial Services"," Inc.""	8174	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	159.8411",,
"NWQBAL	Q1-2016                          	NWQ	Robert W. Baird & Co. Inc.	8158	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	3.0617",,,
"NWQBAL	Q1-2016                          	NWQ	Robert W. Baird & Co. Inc.	8158	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.019",,,
"NWQBAL	Q1-2017                          	NWQ	Robert W. Baird & Co. Inc.	8158	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	3.2696",,,
"NWQBAL	Q1-2018                          	NWQ	Robert W. Baird & Co. Inc.	8158	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	3.456",,,
"NWQBAL	Q1-2018                          	NWQ	Robert W. Baird & Co. Inc.	8158	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.4668",,,
"NWQBAL	Q1-2017                          	NWQ	Robert W. Baird & Co. Inc.	8158	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0225",,,
"NWQBAL	Q2-2016                          	NWQ	Robert W. Baird & Co. Inc.	8158	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	3.0769",,,
"NWQBAL	Q2-2016                          	NWQ	Robert W. Baird & Co. Inc.	8158	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.024",,,
"NWQBAL	Q2-2017                          	NWQ	Robert W. Baird & Co. Inc.	8158	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	3.5083",,,
"NWQBAL	Q2-2017                          	NWQ	Robert W. Baird & Co. Inc.	8158	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.009",,,
"NWQBAL	Q3-2016                          	NWQ	Robert W. Baird & Co. Inc.	8158	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.009",,,
"NWQBAL	Q3-2016                          	NWQ	Robert W. Baird & Co. Inc.	8158	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	3.1435",,,
"NWQBAL	Q3-2017                          	NWQ	Robert W. Baird & Co. Inc.	8158	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	3.5669",,,
"NWQBAL	Q2-2018                          	NWQ	Robert W. Baird & Co. Inc.	8158	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.009",,,
"NWQBAL	Q3-2017                          	NWQ	Robert W. Baird & Co. Inc.	8158	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.019",,,
"NWQBAL	Q4-2016                          	NWQ	Robert W. Baird & Co. Inc.	8158	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	3.2332",,,
"NWQBAL	Q4-2017                          	NWQ	Robert W. Baird & Co. Inc.	8158	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.9732",,,
"NWQBAL	Q4-2016                          	NWQ	Robert W. Baird & Co. Inc.	8158	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0248",,,
"NWQBAL	Q4-2017                          	NWQ	Robert W. Baird & Co. Inc.	8158	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	4.0101",,,
"NWQBAL	Q4-2017                          	NWQ	Robert W. Baird & Co. Inc.	8158	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.6105",,,
"NWQBAL	Q1-2016                          	NWQ	""Independent Financial Group"," LLC""	7717	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.3571",,
"NWQBAL	Q2-2016                          	NWQ	""Independent Financial Group"," LLC""	7717	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.3613",,
"NWQBAL	Q3-2016                          	NWQ	""Independent Financial Group"," LLC""	7717	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.367",,
"NWQBAL	Q1-2016                          	NWQ	Merrill Lynch	7691	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.447",,,
"NWQBAL	Q2-2016                          	NWQ	Merrill Lynch	7691	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2481",,,
"NWQBAL	Q3-2016                          	NWQ	Merrill Lynch	7691	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2543",,,
"NWQBAL	Q4-2016                          	NWQ	Merrill Lynch	7691	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.2551",,,
"NWQBAL	Q1-2016                          	NWQ	Citi PWM	7059	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.5017",,,
"NWQBAL	Q1-2016                          	NWQ	Citi PWM	7059	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0015",,,
"NWQBAL	Q1-2017                          	NWQ	Citi PWM	7059	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	1.0392",,,
"NWQBAL	Q1-2017                          	NWQ	Citi PWM	7059	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0015",,,
"NWQBAL	Q1-2018                          	NWQ	Citi PWM	7059	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.4179",,,
"NWQBAL	Q2-2016                          	NWQ	Citi PWM	7059	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0015",,,
"NWQBAL	Q1-2018                          	NWQ	Citi PWM	7059	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.1531",,,
"NWQBAL	Q2-2018                          	NWQ	Citi PWM	7059	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.1531",,,
"NWQBAL	Q2-2017                          	NWQ	Citi PWM	7059	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.5597",,,
"NWQBAL	Q2-2017                          	NWQ	Citi PWM	7059	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.4891",,,
"NWQBAL	Q3-2016                          	NWQ	Citi PWM	7059	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0015",,,
"NWQBAL	Q2-2016                          	NWQ	Citi PWM	7059	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.5068",,,
"NWQBAL	Q3-2016                          	NWQ	Citi PWM	7059	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.518",,,
"NWQBAL	Q4-2016                          	NWQ	Citi PWM	7059	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.5036",,,
"NWQBAL	Q4-2017                          	NWQ	Citi PWM	7059	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0015",,,
"NWQBAL	Q3-2017                          	NWQ	Citi PWM	7059	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0015",,,
"NWQBAL	Q4-2016                          	NWQ	Citi PWM	7059	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0015",,,
"NWQBAL	Q4-2017                          	NWQ	Citi PWM	7059	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.5828",,,
"NWQBAL	Q3-2017                          	NWQ	Citi PWM	7059	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	0.5709",,,
"NWQBAL	Q4-2016                          	NWQ	Citi PWM	7059	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	1.023",,,
"NWQBAL	Q1-2016                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	1.2119",,,
"NWQBAL	Q1-2016                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	34.7695",,,
"NWQBAL	Q1-2016                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-1.3781",,,
"NWQBAL	Q1-2017                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-1.3038",,,
"NWQBAL	Q1-2017                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.5126",,,
"NWQBAL	Q1-2018                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.5219",,,
"NWQBAL	Q1-2017                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	38.1705",,,
"NWQBAL	Q1-2018                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	29.7396",,,
"NWQBAL	Q2-2016                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.9198",,,
"NWQBAL	Q2-2016                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-1.2257",,,
"NWQBAL	Q2-2017                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-2.6237",,,
"NWQBAL	Q1-2018                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	1.5225",,,
"NWQBAL	Q2-2017                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.578",,,
"NWQBAL	Q2-2017                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	30.8544",,,
"NWQBAL	Q2-2018                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.7151",,,
"NWQBAL	Q3-2016                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.9129",,,
"NWQBAL	Q3-2016                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-1.0472",,,
"NWQBAL	Q2-2016                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	34.9448",,,
"NWQBAL	Q2-2018                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-1.5195",,,
"NWQBAL	Q3-2017                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-3.6793",,,
"NWQBAL	Q4-2016                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.8091",,,
"NWQBAL	Q4-2017                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-1.1422",,,
"NWQBAL	Q3-2016                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	35.6584",,,
"NWQBAL	Q3-2017                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	28.5003",,,
"NWQBAL	Q4-2016                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	37.8504",,,
"NWQBAL	Q3-2017                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.6896",,,
"NWQBAL	Q4-2017                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	2.2294",,,
"NWQBAL	Q4-2016                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	1.5779",,,
"NWQBAL	Q4-2017                          	NWQ	LPL Financial LLC	6413	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	30.3969",,,
"NWQBAL	Q1-2016                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	10.7204",,
"NWQBAL	Q1-2016                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.7682",,
"NWQBAL	Q1-2016                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.121",,
"NWQBAL	Q1-2017                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	12.3619",,
"NWQBAL	Q1-2017                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.2413",,
"NWQBAL	Q1-2017                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.0781",,
"NWQBAL	Q1-2018                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	15.1253",,
"NWQBAL	Q1-2018                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.9852",,
"NWQBAL	Q2-2016                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	11.5126",,
"NWQBAL	Q2-2017                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.0162",,
"NWQBAL	Q2-2016                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.6832",,
"NWQBAL	Q2-2016                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.0367",,
"NWQBAL	Q1-2018                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.1843",,
"NWQBAL	Q2-2018                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	S	0.2204",,
"NWQBAL	Q2-2017                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	R	-0.1394",,
"NWQBAL	Q2-2017                          	NWQ	""Ameriprise Financial Services"," Inc.""	6363	SMA NWQ Lg Cap Val Bal	SAUSA002KS	Traditional	Trad		LB	AUM	12.3055",,
