AssetManager,TampRIAPlatform,SponsorFirm,SponsorFirmCode,SponsorFirmId,DoverSponsorFirmId,AdvisoryPlatform,SmaStrategy,MorningstarStrategyId,SmaProductType,SmaProductTypeCode,MorningstarClass,MorningstarClassId,Mstar classification_name,TotalAccounts,1Q 2016 a,1Q 2016 g,1Q 2016 r,1Q 2016 n,1Q 2016 d,2Q 2016 a,2Q 2016 g,2Q 2016 r,2Q 2016 n,2Q 2016 d,3Q 2016 a,3Q 2016 g,3Q 2016 r,3Q 2016 n,3Q 2016 d,4Q 2016 a,4Q 2016 g,4Q 2016 r,4Q 2016 n,4Q 2016 d,1Q 2017 a,1Q 2017 g,1Q 2017 r,1Q 2017 n,1Q 2017 d,2Q 2017 a,2Q 2017 g,2Q 2017 r,2Q 2017 n,2Q 2017 d,3Q 2017 a,3Q 2017 g,3Q 2017 r,3Q 2017 n,3Q 2017 d,4Q 2017 a,4Q 2017 g,4Q 2017 r,4Q 2017 n,4Q 2017 d,1Q 2018 a,1Q 2018 g,1Q 2018 r,1Q 2018 n,1Q 2018 d,2Q 2018 a,2Q 2018 g,2Q 2018 r,2Q 2018 n,2Q 2018 d
Lord Abbett & Co LLC,Fidelity Brokerage Serv,Fidelity Brokerage Serv,Fideltiy,7784,7784,Fidelity/Separate Account Network/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,1,2547681.77,,,,N/A,2610720.64,,,,N/A,2611392.73,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,Fidelity Brokerage Serv,Fidelity Brokerage Serv,Fideltiy,7784,7784,Fidelity/Separate Account Network/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,1,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,1252721.58,1.3,0,1.3,N/A,1255829.62,,,,N/A
Lord Abbett & Co LLC,Fidelity Brokerage Serv,Fidelity Brokerage Serv,Fideltiy,7784,7784,Fidelity/Separate Account Network/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,1,,,,,N/A,,,,,N/A,,,,,N/A,196381.4,0.2,0,0.2,N/A,334652.68,0.1,0,0.1,N/A,340723.94,,,,N/A,405857.81,0.1,0,0.1,N/A,404972.68,,,,N/A,399800.31,,,,N/A,401477.43,,,,N/A
Lord Abbett & Co LLC,Fidelity Brokerage Serv,Fidelity Brokerage Serv,Fideltiy,7784,7784,Fidelity/Separate Account Network/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,1,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,Fidelity Brokerage Serv,Fidelity Brokerage Serv,Fideltiy,7784,7784,Fidelity/Separate Account Network/Municipal Custom Range Ladder,Laddered Municipal,LACUSTLAD,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,3,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,2513919.37,,,,N/A,2535826.6,,,,N/A,2548210.49,,,,N/A,2530015.26,,,,N/A,2520762.29,,,,N/A,2534652.87,0.5,0,0.5,N/A
Lord Abbett & Co LLC,Fidelity Brokerage Serv,Fidelity Brokerage Serv,Fideltiy,7784,7784,Fidelity/Separate Account Network/Municipal Custom Range Ladder,Laddered Municipal,LACUSTLAD,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,2,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,2150401.78,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,Fidelity Brokerage Serv,Fidelity Brokerage Serv,Fideltiy,7784,7784,Fidelity/Separate Account Network/Long (National) Muni,Long Municipal,SAUSA001R5,Dual Contract,Dual,Muni National Long,ML,Tax Free Fixed Income,2,1038187.45,0.1,-0.1,0,N/A,1082185.88,,,,N/A,1067346.25,0,0,0,N/A,983887.37,0,0,0,N/A,982427.74,0,0,0,N/A,1009134.53,,,,N/A,1012596.57,,,,N/A,1031146.91,,,,N/A,1008962.27,,,,N/A,1005016.55,0,0,0,N/A
Lord Abbett & Co LLC,Fidelity Brokerage Serv,Fidelity Brokerage Serv,Fideltiy,7784,7784,Fidelity/Separate Account Network/Long (National) Muni,Long Municipal,SAUSA001R5,Dual Contract,Dual,Muni National Long,ML,Tax Free Fixed Income,1,589220.87,0,0,0,N/A,604909.99,0,0,0,N/A,593375.59,0,0,0,N/A,557534.4,0,0,0,N/A,559202.5,0,0,0,N/A,567862.07,0,0,0,N/A,565124.48,0,0,0,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,Fidelity Brokerage Serv,Fidelity Brokerage Serv,Fideltiy,7784,7784,Fidelity/Separate Account Network/Long (National) Muni,Long Municipal,SAUSA001R5,Dual Contract,Dual,Muni National Long,ML,Tax Free Fixed Income,3,3531424.96,0,0,0,N/A,3645850.52,0,0,0,N/A,3615416.31,0,0,0,N/A,3409468.38,0,0,0,N/A,265586.39,0,0,0,N/A,270139.06,,,,N/A,272582.76,,,,N/A,274929.82,,,,N/A,269742.16,,,,N/A,270300.08,,,,N/A
Lord Abbett & Co LLC,Fidelity Brokerage Serv,Fidelity Brokerage Serv,Fideltiy,7784,7784,Fidelity/Separate Account Network/Long (National) Muni,Long Municipal,SAUSA001R5,Dual Contract,Dual,Muni National Long,ML,Tax Free Fixed Income,3,675213.83,,,,N/A,698947.42,,,,N/A,696468.27,,,,N/A,663475.01,,,,N/A,3842123.53,0,0,0,N/A,3212181.4,0,0,0,N/A,3921240.79,0,0,0,N/A,3962618.84,0,0,0,N/A,3876020.74,0,0,0,N/A,3878032.08,0,0,0,N/A
Lord Abbett & Co LLC,Fidelity Brokerage Serv,Fidelity Brokerage Serv,Fideltiy,7784,7784,Fidelity/Separate Account Network/Long (National) Muni,Long Municipal,SAUSA001R5,Dual Contract,Dual,Muni National Long,ML,Tax Free Fixed Income,1,838236.68,,,,N/A,871615.66,,,,N/A,867083.66,,,,N/A,825136.78,,,,N/A,839006,,,,N/A,862881.48,0,0,0,N/A,869528.82,,,,N/A,884351.61,,,,N/A,867915.44,,,,N/A,872308.16,,,,N/A
Lord Abbett & Co LLC,TD Ameritrade,TD Ameritrade,TD Ameritrade,7870,7870,TD Ameritrade/Separate Account Exchange Program(DC)/Municipal 1-10 Year Ladder ,Laddered Municipal,F00000IMK,Dual Contract,Dual,Muni National Short,MS,Tax Free Fixed Income,1,509250.82,,,,N/A,513211.62,,,,N/A,513383.47,0,0,0,N/A,494600.5,,,,N/A,500997.61,,,,N/A,506586.43,,,,N/A,509033.03,,,,N/A,506296.95,,,,N/A,502574.6,,,,N/A,503181.94,0,0,0,N/A
Lord Abbett & Co LLC,TD Ameritrade,TD Ameritrade,TD Ameritrade,7870,7870,TD Ameritrade/Separate Account Exchange Program(DC)/Municipal 1-10 Year Ladder ,Laddered Municipal,F00000IMK,Dual Contract,Dual,Muni National Short,MS,Tax Free Fixed Income,1,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,219838.15,0.4,-0.2,0.2,N/A,215337.7,0,0,0,N/A,214687.01,0,0,0,N/A
Lord Abbett & Co LLC,TD Ameritrade,TD Ameritrade,TD Ameritrade,7870,7870,TD Ameritrade/Separate Account Exchange Program(DC)/Municipal 1-5 Year Ladder ,Laddered Municipal,F00000IMK,Dual Contract,Dual,Muni National Short,MS,Tax Free Fixed Income,1,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,198152.23,0.4,0,0.4,N/A
Lord Abbett & Co LLC,TD Ameritrade,TD Ameritrade,TD Ameritrade,7870,7870,TD Ameritrade/Separate Account Exchange Program(DC)/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,1,569578.25,,,,N/A,580152.97,,,,N/A,580696.47,,,,N/A,552412.39,,,,N/A,564357.85,,,,N/A,574974.04,,,,N/A,579982.67,0,0,0,N/A,576793.98,,,,N/A,569735.99,,,,N/A,570813.23,0,0,0,N/A
Lord Abbett & Co LLC,TD Ameritrade,TD Ameritrade,TD Ameritrade,7870,7870,TD Ameritrade/Separate Account Exchange Program(DC)/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,2,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,614063,0.4,-0.1,0.3,N/A,643139.66,0,0,0,N/A,637249.71,0,0,0,N/A
Lord Abbett & Co LLC,TD Ameritrade,TD Ameritrade,TD Ameritrade,7870,7870,TD Ameritrade/Separate Account Exchange Program(DC)/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,1,952859.37,,,,N/A,973222.83,,,,N/A,969664.72,,,,N/A,928176.5,,,,N/A,942358.42,,,,N/A,961317.75,,,,N/A,967586.75,,,,N/A,964090.36,0,0,0,N/A,947555.79,,,,N/A,948634.69,,,,N/A
Lord Abbett & Co LLC,TD Ameritrade,TD Ameritrade,TD Ameritrade,7870,7870,TD Ameritrade/Separate Account Exchange Program(DC)/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,2,447483.32,0.5,0,0.5,N/A,860466.25,0.4,0,0.4,N/A,854701.81,,,,N/A,1234441.63,0.9,0,0.9,N/A,1252468.55,,,,N/A,1283839.42,,,,N/A,1291164.31,,,,N/A,1290092.27,,,,N/A,1271179.32,,,,N/A,1277761.32,,,,N/A
Lord Abbett & Co LLC,TD Ameritrade,TD Ameritrade,TD Ameritrade,7870,7870,TD Ameritrade/Separate Account Exchange Program(DC)/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,1,,,,,N/A,,,,,N/A,802171.37,0.8,0,0.8,N/A,767618.27,0,0,0,N/A,776077.24,0,0,0,N/A,795557.17,,,,N/A,799819.03,,,,N/A,799749.11,0,0,0,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,TD Ameritrade,TD Ameritrade,TD Ameritrade,7870,7870,TD Ameritrade/Separate Account Exchange Program(DC)/Long (National) Muni,Long Municipal,SAUSA001R5,Dual Contract,Dual,Muni National Long,ML,Tax Free Fixed Income,1,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,1008812.72,1,0,1,N/A,1040523.04,,,,N/A,1047775.05,0,0,0,N/A,1069330.98,0,0,0,N/A,1047312.31,0,0,0,N/A,1050656.82,0,0,0,N/A
Lord Abbett & Co LLC,TD Ameritrade,TD Ameritrade,TD Ameritrade,7870,7870,TD Ameritrade/Separate Account Exchange Program(DC)/Long (National) Muni,Long Municipal,SAUSA001R5,Dual Contract,Dual,Muni National Long,ML,Tax Free Fixed Income,1,,,,,N/A,,,,,N/A,1092298.09,1.1,0,1.1,N/A,1033803.73,0.1,-0.1,0,N/A,1014164.98,0.1,-0.1,0,N/A,975794.91,0.1,-0.1,-0.1,N/A,915093.38,0.1,-0.1,-0.1,N/A,780324.2,0,-0.2,-0.1,N/A,756753.43,0,0,0,N/A,717574.56,0,-0.1,0,N/A
Lord Abbett & Co LLC,"Envestnet Asset Management, Inc.",Robert W. Baird,Baird,8158,8158,Envestnet/Separate Account Program/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Traditional,Trad,Muni National Intermediate,MI,Tax Free Fixed Income,11,1666577.1,,,,N/A,1698125.73,0,0,0,N/A,1718716.86,0,0,0,N/A,1979541.79,0.4,0,0.4,N/A,4214564.01,2.3,-0.1,2.2,N/A,3543988.23,0,-0.8,-0.8,N/A,3553235.43,0,0,0,N/A,3883854.86,0,0,0,N/A,3790739.49,0,0,0,N/A,3270929.78,0,-0.5,-0.5,N/A
Lord Abbett & Co LLC,"Envestnet Asset Management, Inc.",Robert W. Baird & Co. Incorporated,Baird,8158,8158,Envestnet/Separate Account Program/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Traditional,Trad,Muni National Intermediate,MI,Tax Free Fixed Income,3,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,225081.1,0.2,0,0.2,N/A,651004.33,0.4,0,0.4,N/A,647736.02,0,0,0,N/A,641361.67,0,0,0,N/A,402952.31,0,-0.2,-0.2,N/A,400613.58,0,0,0,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,UBS Financial Services Inc.,UBS,8174,8174,UBS/Managed Account Consulting/Municipal 1-5 Year Ladder ,Laddered Municipal,F00000IMK,Dual Contract,Dual,Muni National Short,MS,Tax Free Fixed Income,22,1706646.48,0.3,0,0.3,N/A,1561425.04,0,-0.2,-0.2,N/A,1557522,,,,N/A,1484899.71,0,-0.1,-0.1,N/A,18878207.11,0,-0.7,-0.7,N/A,20103898.86,0.6,-0.3,0.4,N/A,20061390.99,0,-0.1,-0.1,N/A,19363578.61,0,-0.5,-0.5,N/A,23753051.32,6.9,-0.4,6.5,N/A,27426266.44,4,-3.2,0.8,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,UBS Financial Services Inc.,UBS,8174,8174,UBS/Access/Municipal 1-5 Year Ladder ,Laddered Municipal,F00000IMK,Traditional,Trad,Muni National Short,MS,Tax Free Fixed Income,21,6767752.76,0.5,0,0.5,N/A,7552871.18,1.3,0,1.3,N/A,8359514.75,1.4,-0.6,0.8,N/A,8073141.46,0.1,0,0,N/A,8449268.81,0.3,-0.1,0.3,N/A,8500013.33,0.8,-0.8,0,N/A,8215818.02,0,-0.3,-0.3,N/A,7421851.82,0,-0.7,-0.7,N/A,8425086.5,0.8,0,0.7,N/A,7663837.35,0.3,-1,-0.8,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,UBS Financial Services Inc.,UBS,8174,8174,UBS/Access/Municipal Custom Range Ladder,Laddered Municipal,F00000IMK,Traditional,Trad,Muni National Short,MS,Tax Free Fixed Income,4,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,533940.72,0.5,0,0.5,N/A,1476889.95,1,0,0.9,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,UBS Financial Services Inc.,UBS,8174,8174,UBS/SWP/Municipal 1-5 Year Ladder ,Laddered Municipal,F00000IMK,Traditional,Trad,Muni National Short,MS,Tax Free Fixed Income,2,242503.7,0,-0.2,-0.2,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,UBS Financial Services Inc.,UBS,8174,8174,UBS/SWP/Municipal Custom Range Ladder,Laddered Municipal,F00000IMK,Traditional,Trad,Muni National Short,MS,Tax Free Fixed Income,1,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,2993047.84,,,,N/A,3038027.58,0,0,0,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,UBS Financial Services Inc.,UBS,8174,8174,UBS/Managed Account Consulting/Municipal 1-10 Year Ladder ,Laddered Municipal,F00000IML,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,2,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,1499434.88,1.5,0,1.5,N/A,1505982.12,0,0,0,N/A,1504440.73,0,0,0,N/A,1985610.75,0.5,0,0.5,N/A,2445415.18,0.5,0,0.5,N/A,2444997.84,0,0,0,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,Merrill Lynch,UBS,8174,8174,UBS/Access/Municipal 1-10 Year Ladder ,Laddered Municipal,F00000IML,Traditional,Trad,Muni National Intermediate,MI,Tax Free Fixed Income,1,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,250411.67,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,UBS Financial Services Inc.,UBS,8174,8174,UBS/Access/Municipal 1-10 Year Ladder ,Laddered Municipal,F00000IML,Traditional,Trad,Muni National Intermediate,MI,Tax Free Fixed Income,39,4826933.11,2,0,2,N/A,6790835.4,1.9,-0.5,1.4,N/A,12519041.42,6.3,-0.5,5.8,N/A,10772452.71,0.1,0,0,N/A,10777777.34,0.4,-0.3,0.1,N/A,11472363.78,0.6,-0.3,0.3,N/A,12679757.36,1.4,-0.3,1.2,N/A,12621617.45,0.6,-0.5,0,N/A,14107085.45,1.9,-0.5,1.4,N/A,16071965.33,5.7,-3.7,2,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,UBS Financial Services Inc.,UBS,8174,8174,UBS/SWP/Municipal 1-10 Year Ladder ,Laddered Municipal,F00000IML,Traditional,Trad,Muni National Intermediate,MI,Tax Free Fixed Income,6,912345.19,0.2,0,0.2,N/A,922309.78,0,0,0,N/A,916973.6,0,0,0,N/A,4120177.75,3.6,-0.3,3.3,N/A,1027471.31,0,-0.1,-0.1,N/A,984171.24,0,-0.1,-0.1,N/A,983290.49,0,0,0,N/A,982856.11,0,0,0,N/A,1040451.48,0.1,0,0.1,N/A,1873303.43,0.6,-0.1,0.6,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,UBS Financial Services Inc.,UBS,8174,8174,UBS/Access/Municipal 1-20 Year Ladder ,Laddered Municipal,F00000IMM,Traditional,Trad,Muni National Long,ML,Tax Free Fixed Income,9,3670714.72,0,0,0,N/A,5717723.86,2,0,1.9,N/A,5637559.1,0.5,-0.5,0,N/A,4802702.11,0,-0.5,-0.5,N/A,4842299.2,0,0,0,N/A,4923612.15,0,0,0,N/A,4940694.64,0,0,0,N/A,4696853.1,0,-0.3,-0.3,N/A,4155094.78,0,-0.5,-0.5,N/A,4346264.43,0,-0.1,-0.1,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,UBS Financial Services Inc.,UBS,8174,8174,UBS/SWP/Municipal 1-20 Year Ladder ,Laddered Municipal,F00000IMM,Traditional,Trad,Muni National Long,ML,Tax Free Fixed Income,1,254254.86,0.3,0,0.3,N/A,374428.16,0.1,0,0.1,N/A,370623.5,0,0,0,N/A,344735.96,,,,N/A,350599.37,0,0,0,N/A,358395.6,0,0,0,N/A,363711.02,0,0,0,N/A,367532.21,0,0,0,N/A,360549.9,0,0,0,N/A,361163.94,0,0,0,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,UBS Financial Services Inc.,UBS,8174,8174,UBS/Access/Municipal 1-15 Year Ladder,Laddered Municipal,F00000ZDAE,Traditional,Trad,Muni National Intermediate,MI,Tax Free Fixed Income,1,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,337556.36,0.3,0,0.3,N/A,329805.97,,,,N/A,331122.4,,,,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,UBS Financial Services Inc.,UBS,8174,8174,UBS/Managed Account Consulting/Municipal 5-10 Year Ladder,Laddered Municipal,F00000ZDH7,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,1,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,249527.28,0.3,0,0.3,N/A,308996.21,0.1,0,0.1,N/A,342072.58,0,0,0,N/A,370563.47,0,0,0,N/A,370181.23,,,,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,UBS Financial Services Inc.,UBS,8174,8174,UBS/Access/Municipal 5-15 Year Ladder,Laddered Municipal,F00000ZDH9,Traditional,Trad,Muni National Intermediate,MI,Tax Free Fixed Income,2,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,1194221.97,1.7,-0.5,1.2,N/A,1636250.53,0.5,0,0.5,N/A,1989934.26,2.4,0,2.4,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,UBS Financial Services Inc.,UBS,8174,8174,UBS/Managed Account Consulting/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,266,131007209.3,13.1,-0.7,12.4,N/A,159780933.6,24.1,-1.2,22.9,N/A,169960721.6,8.3,-3.3,4.9,N/A,169614546.5,12.3,-3.5,8.7,N/A,162193054.7,16.3,-7.5,8.8,N/A,180680077.7,18.8,-3.9,14.9,N/A,198301979.7,17.8,-1.8,16.1,N/A,208823871.1,14.6,-3.3,11.3,N/A,258119100,65.7,-5.9,59.9,N/A,299139381.1,34.7,-5.6,29.1,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,UBS Financial Services Inc.,UBS,8174,8174,UBS/Access/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Traditional,Trad,Muni National Intermediate,MI,Tax Free Fixed Income,558,177032645.7,22.9,-8.5,14.4,N/A,192603760.8,23,-7.8,15.3,N/A,198419552.2,19.6,-6.9,12.7,N/A,200576665.9,16.4,-9.5,6.8,N/A,204464395.6,10,-11.4,-1.4,N/A,209747356.5,9.6,-5.9,3.7,N/A,223136026.6,35.1,-21.8,13.3,N/A,231936769.1,16.4,-8,8.4,N/A,263545028.6,53.1,-19.9,33.2,N/A,259021234.4,14.5,-20.3,-5.7,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,UBS Financial Services Inc.,UBS,8174,8174,UBS/SWP/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Traditional,Trad,Muni National Intermediate,MI,Tax Free Fixed Income,142,42799031.51,3.9,-3.2,0.7,N/A,48495511.08,7.4,-2.6,4.8,N/A,47204089.3,2.2,-4.3,-2.2,N/A,49801181.41,10.6,-5.4,5.1,N/A,59355830.46,17.1,-8.6,8.5,N/A,59356843.36,1.1,-2.3,-1.2,N/A,59317172.17,1.2,-1.6,-0.4,N/A,62025465.73,4.9,-1.8,3.1,N/A,67015674.32,5.5,-1.1,4.4,N/A,68728154.21,4.8,-4.4,0.5,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,UBS Financial Services Inc.,UBS,8174,8174,UBS/Access/Balanced,Balanced,LABALANCE,Traditional,Trad,TBD,TBD,U.S. Equity,288,58694352.8,0.9,-2,-1.1,N/A,59909104.84,0.5,-1.1,-0.6,N/A,52324514.02,1,-9.8,-8.8,N/A,55408023.23,2.9,-1.4,1.5,N/A,56283031.43,2.4,-2,0.5,N/A,55027086.38,0.9,-2.9,-2,N/A,54140483.21,0.9,-2.7,-1.8,N/A,51324806.63,0.4,-3.7,-3.3,N/A,46574899.36,0.6,-5.7,-5.1,N/A,46757787.46,2.2,-1.7,0.5,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,Wells Fargo Advisors PCG,UBS,8174,8174,UBS/Access/Balanced,Balanced,LABALANCE,Traditional,Trad,TBD,TBD,U.S. Equity,1,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,114063.4,,,,N/A,115756.39,0,0,0,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,UBS Financial Services Inc.,UBS,8174,8174,UBS/Managed Account Consulting/Municipal Custom Range Ladder,Laddered Municipal,LACUSTLAD,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,11,12133325.44,0.3,0,0.3,N/A,37106000.96,25,0,25,N/A,36928113.9,,,,N/A,41214278.19,7.5,-2.8,4.7,N/A,26884800.76,0,-2.8,-2.8,N/A,20573862.69,0.1,-6.5,-6.4,N/A,20209938.83,0,-0.5,-0.5,N/A,17333163.22,0,-2.8,-2.8,N/A,11019123.84,0,-6.4,-6.4,N/A,,,,,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,JP Morgan Securities LLC,UBS,8174,8174,UBS/Access/Large Cap Value,Large Cap Value,SAUSA001QU,Traditional,Trad,Large Cap Value,LV,U.S. Equity,1,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,111666.05,0,0,0,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,UBS Financial Services Inc.,UBS,8174,8174,UBS/Access/Large Cap Value,Large Cap Value,SAUSA001QU,Traditional,Trad,Large Cap Value,LV,U.S. Equity,492,148375053.2,0.8,-5.7,-4.9,N/A,145681067.1,1.1,-9.6,-8.5,N/A,145877931.3,1.1,-6.2,-5,N/A,150744096.4,1.2,-7.2,-6.1,N/A,143805897.1,1.3,-10,-8.8,N/A,140896357.1,1.8,-7.2,-5.3,N/A,141392633.5,0.1,-3.8,-3.7,N/A,138901957,6.4,-10.3,-3.9,N/A,,,,,N/A,132329215.6,1.1,-3.1,-2,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,UBS Financial Services Inc.,UBS,8174,8174,UBS/SWP/Large Cap Value,Large Cap Value,SAUSA001QU,Traditional,Trad,Large Cap Value,LV,U.S. Equity,38,5678409.62,0,-0.2,-0.2,N/A,5830698.42,0,-0.1,-0.1,N/A,6049285.09,0.1,-0.1,0,N/A,6429614.5,0,-0.1,-0.1,N/A,6825649.83,0.9,-0.8,0.1,N/A,7014360.04,0.8,-0.7,0.1,N/A,7204572.69,0,0,0,N/A,7494487.25,0.4,-0.6,-0.1,N/A,,,,,N/A,6991680.11,0.1,-0.3,-0.1,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,UBS Financial Services Inc.,UBS,8174,8174,UBS/Managed Account Consulting/Long (National) Muni,Long Municipal,SAUSA001R5,Dual Contract,Dual,Muni National Long,ML,Tax Free Fixed Income,241,245338094.3,10.4,-2.1,8.3,N/A,278546430.5,24.5,-4.6,19.9,N/A,285923902.9,14.7,-6,8.7,N/A,274940112.2,10.5,-7.3,3.2,N/A,305163196.8,22.4,-5.1,17.4,N/A,309904736.4,6,-11,-5,N/A,276564041,5.8,-8.7,-2.9,N/A,321700251,11.3,-3.3,8,N/A,327137414.7,18.4,-6.3,12.1,N/A,332056083.5,9.4,-6.3,3,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,UBS Financial Services Inc.,UBS,8174,8174,Merrill Lynch/Consults/Long (National) Muni,Long Municipal,SAUSA001R5,Traditional,Trad,Muni National Long,ML,Tax Free Fixed Income,1,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,1483046.68,1.6,0,1.6,N/A,,,,,N/A
Lord Abbett & Co LLC,UBS Financial Services Inc.,UBS Financial Services Inc.,UBS,8174,8174,UBS/Access/Long (National) Muni,Long Municipal,SAUSA001R5,Traditional,Trad,Muni National Long,ML,Tax Free Fixed Income,351,169545420.1,9,-6.1,3,N/A,178751918.2,9.7,-3.5,6.2,N/A,180624170,8.8,-6.6,2.2,N/A,172007314.8,9.2,-7.2,2,N/A,172606760.6,4.7,-6.4,-1.6,N/A,164596187.2,5,-17.3,-12.3,N/A,168370927,5,-3.4,1.6,N/A,168136151.7,11.3,-8.5,2.9,N/A,184028180.1,27.8,-10.7,17.1,N/A,185214331.2,7.6,-9.9,-2.3,N/A
