GW&K Investment Management  ,2018-03-31,Raymond James,-3.79448326,10,12
Delaware,2018-03-31,Raymond James,-5.17479394,11,12
Franklin Templeton,2018-03-31,Raymond James,-13.87845244,12,12
Legg Mason,2018-03-31,RBC,25.91074157,1,10
Lazard Asset Management LLC,2018-03-31,RBC,7.58400000,2,10
Franklin Templeton,2018-03-31,RBC,1.45408919,3,10
Anchor Capital LLC,2018-03-31,RBC,0.56240500,4,10
Congress Asset Management,2018-03-31,RBC,0.44851835,5,10
Lord Abbett,2018-03-31,RBC,-0.10024260,6,10
GW&K Investment Management  ,2018-03-31,RBC,-0.15150373,7,10
Invesco,2018-03-31,RBC,-1.02969591,8,10
Principal,2018-03-31,RBC,-6.44826817,9,10
Brandes,2018-03-31,RBC,-9.54752071,10,10
Legg Mason,2018-03-31,Stifel,54.74243784,1,9
GW&K Investment Management  ,2018-03-31,Stifel,2.95581965,2,9
Brandes,2018-03-31,Stifel,1.37145288,3,9
Lord Abbett,2018-03-31,Stifel,0.94481239,4,9
Anchor Capital LLC,2018-03-31,Stifel,0.18100000,5,9
Principal,2018-03-31,Stifel,0.16284142,6,9
Franklin Templeton,2018-03-31,Stifel,0.02894226,7,9
Allianz Global Investors,2018-03-31,Stifel,-0.08898677,8,9
Invesco,2018-03-31,Stifel,-0.57481182,9,9
Lord Abbett,2018-03-31,UBS,141.43273575,1,13
GW&K Investment Management  ,2018-03-31,UBS,44.94215738,2,13
Lazard Asset Management LLC,2018-03-31,UBS,9.64000000,3,13
Renaissance Investment Management,2018-03-31,UBS,-2.96000000,4,13
Franklin Templeton,2018-03-31,UBS,-3.57374044,5,13
Delaware,2018-03-31,UBS,-9.08472222,6,13
Congress Asset Management,2018-03-31,UBS,-10.01334058,7,13
Brandes,2018-03-31,UBS,-15.60963289,8,13
Anchor Capital LLC,2018-03-31,UBS,-16.53589719,9,13
Principal,2018-03-31,UBS,-25.31304010,10,13
Allianz Global Investors,2018-03-31,UBS,-28.98351900,11,13
Legg Mason,2018-03-31,UBS,-36.42208573,12,13
Invesco,2018-03-31,UBS,-37.72149819,13,13
