12736,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NULL,NULL,NULL
12844,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Dual Contract,Dual,Foreign Large Blend,FB,25.52781157,0.00969957,-0.02852925,-0.01882968,0.00000000,NULL,NULL,-0.01882968
12845,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,249.85237600,16.31093075,-11.23486127,5.07606948,0.00000000,NULL,NULL,5.07606948
12959,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Dual Contract,Dual,Foreign Large Blend,FB,1.23929800,0.00000000,0.00000000,0.00000000,0.00000000,0.06191650,0.00070950,0.06191650
12964,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NULL,NULL,NULL
13012,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Model Delivery,Model,Foreign Large Blend,FB,22.34208154,8.54743045,-0.03817988,8.50925057,0.00000000,NULL,NULL,8.50925057
13013,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Traditional,Trad,Foreign Large Blend,FB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NULL,NULL,NULL
13126,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Traditional,Trad,Foreign Large Blend,FB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NULL,NULL,NULL
13280,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Dual Contract,Dual,Foreign Large Blend,FB,13.24837857,0.00000000,-0.04289813,-0.04289813,0.00000000,NULL,NULL,-0.04289813
13281,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Dual Contract,Dual,Foreign Large Blend,FB,5.77325111,0.64978347,-0.01369629,0.63608718,0.00000000,NULL,NULL,0.63608718
13364,1,2017-09-30,Legg Mason,legg,CBI Intl Value ADR SMA,FOUSA06R7O,Dual Contract,Dual,Foreign Large Blend,FB,5.54513900,0.00000000,-0.10593600,-0.10593600,0.00000000,NULL,NULL,-0.10593600
16960,1,2017-09-30,Lord Abbett,lord,International Core EAFE,SAUSA04AFA,Traditional,Trad,Foreign Large Blend,FB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
16968,1,2017-09-30,Lord Abbett,lord,International Core EAFE,SAUSA04AFA,Model Delivery,Model,Foreign Large Blend,FB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
16987,1,2017-09-30,Lord Abbett,lord,International Core EAFE,SAUSA04AFA,Traditional,Trad,Foreign Large Blend,FB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
16988,1,2017-09-30,Lord Abbett,lord,International Core EAFE,SAUSA04AFA,Traditional,Trad,Foreign Large Blend,FB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
17159,1,2017-09-30,Lord Abbett,lord,International Core EAFE,SAUSA04AFA,Traditional,Trad,Foreign Large Blend,FB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
17160,1,2017-09-30,Lord Abbett,lord,International Core EAFE,SAUSA04AFA,Traditional,Trad,Foreign Large Blend,FB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
17161,2,2017-09-30,Lord Abbett,lord,International Core EAFE,SAUSA04AFA,Traditional,Trad,Foreign Large Blend,FB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
17162,3,2017-09-30,Lord Abbett,lord,International Core EAFE,SAUSA04AFA,Traditional,Trad,Foreign Large Blend,FB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
17163,1,2017-09-30,Lord Abbett,lord,International Core EAFE,SAUSA04AFA,Traditional,Trad,Foreign Large Blend,FB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
17164,1,2017-09-30,Lord Abbett,lord,International Core EAFE,SAUSA04AFA,Traditional,Trad,Foreign Large Blend,FB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
17165,1,2017-09-30,Lord Abbett,lord,International Core EAFE,SAUSA04AFA,Traditional,Trad,Foreign Large Blend,FB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
17166,2,2017-09-30,Lord Abbett,lord,International Core EAFE,SAUSA04AFA,Traditional,Trad,Foreign Large Blend,FB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
17167,4,2017-09-30,Lord Abbett,lord,International Core EAFE,SAUSA04AFA,Traditional,Trad,Foreign Large Blend,FB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
17246,1,2017-09-30,Lord Abbett,lord,International Core EAFE,SAUSA04AFA,Model Delivery,Model,Foreign Large Blend,FB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
17341,1,2017-09-30,Lord Abbett,lord,International Core EAFE,SAUSA04AFA,Model Delivery,Model,Foreign Large Blend,FB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15714,1,2017-09-30,Nuveen,nuve,SMA MDA Glb Lg Cap Bal Muni,NUGLCBAL,Dual Contract,Dual,Foreign Blend,FB,10.57460000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15715,1,2017-09-30,Nuveen,nuve,SMA MDA Glb Lg Cap Bal Muni,NUGLCBAL,Dual Contract,Dual,Foreign Blend,FB,0.40850000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15716,1,2017-09-30,Nuveen,nuve,SMA MDA Glb Lg Cap Bal Muni,NUGLCBAL,Dual Contract,Dual,Foreign Blend,FB,1.79200000,0.00250000,-0.01150000,NULL,NULL,NULL,NULL,NULL
13734,1,2017-09-30,Renaissance Investment Management,rena,International Equity ADR,FOUSA09JZR,Model-delivered (UMA),Model,Foreign Large Blend,FB,10.40000000,NULL,NULL,NULL,0.29000000,NULL,NULL,0.29000000
13736,1,2017-09-30,Renaissance Investment Management,rena,International Equity ADR,FOUSA09JZR,Model-delivered (UMA),Model,Foreign Large Blend,FB,14.70000000,NULL,NULL,NULL,1.30000000,NULL,NULL,1.30000000
13738,1,2017-09-30,Renaissance Investment Management,rena,International Equity ADR,FOUSA09JZR,Model-delivered (UMA),Model,Foreign Large Blend,FB,4.30000000,NULL,NULL,NULL,0.02000000,NULL,NULL,0.02000000
13739,1,2017-09-30,Renaissance Investment Management,rena,International Equity ADR,FOUSA09JZR,Model-delivered (UMA),Model,Foreign Large Blend,FB,10.30000000,NULL,NULL,NULL,-0.08000000,NULL,NULL,-0.08000000
13742,1,2017-09-30,Renaissance Investment Management,rena,International Equity ADR,FOUSA09JZR,Model-delivered (UMA),Model,Foreign Large Blend,FB,22.80000000,NULL,NULL,NULL,0.86000000,NULL,NULL,0.86000000
13748,1,2017-09-30,Renaissance Investment Management,rena,International Equity ADR,FOUSA09JZR,Model-delivered (UMA),Model,Foreign Large Blend,FB,28.80000000,NULL,NULL,NULL,-0.26000000,NULL,NULL,-0.26000000
13749,1,2017-09-30,Renaissance Investment Management,rena,International Equity ADR,FOUSA09JZR,Model-delivered (UMA),Model,Foreign Large Blend,FB,5.30000000,NULL,NULL,NULL,0.03000000,NULL,NULL,0.03000000
13753,1,2017-09-30,Renaissance Investment Management,rena,International Equity ADR,FOUSA09JZR,Model-delivered (UMA),Model,Foreign Large Blend,FB,26.20000000,NULL,NULL,NULL,1.41000000,NULL,NULL,1.41000000
13757,1,2017-09-30,Renaissance Investment Management,rena,International Equity ADR,FOUSA09JZR,Model-delivered (UMA),Model,Foreign Large Blend,FB,9.10000000,NULL,NULL,NULL,0.07000000,NULL,NULL,0.07000000
13759,1,2017-09-30,Renaissance Investment Management,rena,International Equity ADR,FOUSA09JZR,Model-delivered (UMA),Model,Foreign Large Blend,FB,265.60000000,NULL,NULL,NULL,-0.99000000,NULL,NULL,-0.99000000
13761,1,2017-09-30,Renaissance Investment Management,rena,International Equity ADR,FOUSA09JZR,Model-delivered (UMA),Model,Foreign Large Blend,FB,684.90000000,NULL,NULL,NULL,1.91000000,NULL,NULL,1.91000000
13763,1,2017-09-30,Renaissance Investment Management,rena,International Equity ADR,FOUSA09JZR,Model-delivered (UMA),Model,Foreign Large Blend,FB,4.30000000,NULL,NULL,NULL,0.00000000,-0.04024000,0.24024000,-0.04024000
13766,1,2017-09-30,Renaissance Investment Management,rena,International Equity ADR,FOUSA09JZR,Model-delivered (UMA),Model,Foreign Large Blend,FB,348.50000000,NULL,NULL,NULL,6308.00000000,NULL,NULL,6308.00000000
13767,1,2017-09-30,Renaissance Investment Management,rena,International Equity ADR,FOUSA09JZR,Model-delivered (UMA),Model,Foreign Large Blend,FB,239.90000000,NULL,NULL,NULL,7.43000000,NULL,NULL,7.43000000
13770,1,2017-09-30,Renaissance Investment Management,rena,International Equity ADR,FOUSA09JZR,Traditional SMA  (wrap),Trad,Foreign Large Blend,FB,1.10000000,NULL,NULL,NULL,NULL,0.03994000,0.06006000,0.03994000
13773,1,2017-09-30,Renaissance Investment Management,rena,International Equity ADR,FOUSA09JZR,Traditional SMA  (wrap),Trad,Foreign Large Blend,FB,1.40000000,0.02000000,0.00000000,0.02000000,NULL,NULL,NULL,0.02000000
13776,1,2017-09-30,Renaissance Investment Management,rena,International Equity ADR,FOUSA09JZR,Traditional SMA  (wrap),Trad,Foreign Large Blend,FB,0.90000000,NULL,NULL,NULL,NULL,0.66854000,0.03146000,0.66854000
13779,1,2017-09-30,Renaissance Investment Management,rena,International Equity ADR,FOUSA09JZR,Traditional SMA  (wrap),Trad,Foreign Large Blend,FB,1.20000000,NULL,NULL,NULL,NULL,0.23994000,0.06006000,0.23994000
